"Name","Race","Race_percentage"
"R812V - VINCENT AVE SUB","White",34.94408946
"R813A - WATERFORD","Asian",0.0964868876808515
"R813A - WATERFORD","Black",15.3254078405886
"R813A - WATERFORD","Hispanic",4.06167388414184
"R813A - WATERFORD","White",74.9783493619149
"R813B - COLEMILL N OF 85","Asian",0.939686341864865
"R813B - COLEMILL N OF 85","Black",8.70048392548649
"R813B - COLEMILL N OF 85","Hispanic",4.81066182183784
"R813B - COLEMILL N OF 85","White",82.3099708741892
"R813C - CROASDAILE","Asian",6.1717815252676
"R813C - CROASDAILE","Black",14.677089710446
"R813C - CROASDAILE","Hispanic",7.29147039369953
"R813C - CROASDAILE","White",69.7933712961268
"R813D - GREENWICH","Asian",1.630434783
"R813D - GREENWICH","Black",12.36413043
"R813D - GREENWICH","Hispanic",13.31521739
"R813D - GREENWICH","White",69.70108696
"R813E - QUAIL RIDGE","Asian",1.630434783
"R813E - QUAIL RIDGE","Black",12.36413043
"R813E - QUAIL RIDGE","Hispanic",13.31521739
"R813E - QUAIL RIDGE","White",69.70108696
"R813F - WHITEASH","Asian",0
"R813F - WHITEASH","Black",9.520594193
"R813F - WHITEASH","Hispanic",6.144496962
"R813F - WHITEASH","White",84.06482107
"R813G - CROASDAILE FARM SEC. 1","Asian",2.66208791201786
"R813G - CROASDAILE FARM SEC. 1","Black",22.5065670193125
"R813G - CROASDAILE FARM SEC. 1","Hispanic",2.65473566399107
"R813G - CROASDAILE FARM SEC. 1","White",71.7071649358928
"R813H - VALLEY SPRINGS","Asian",0.899067217811321
"R813H - VALLEY SPRINGS","Black",7.82522956869811
"R813H - VALLEY SPRINGS","Hispanic",5.30849732969811
"R813H - VALLEY SPRINGS","White",83.8606439771698
"R813L","Asian",8.769230769
"R813L","Black",16
"R813L","Hispanic",3.846153846
"R813L","White",69.84615385
"R814B - ENO FOREST","Asian",2.978160159
"R814B - ENO FOREST","Black",3.904698875
"R814B - ENO FOREST","Hispanic",3.37524818
"R814B - ENO FOREST","White",83.38848445
"R814C - ROSEBRIAR","Asian",0
"R814C - ROSEBRIAR","Black",47.63979666
"R814C - ROSEBRIAR","Hispanic",13.7254902
"R814C - ROSEBRIAR","White",37.69063181
"R814D - UMSTEAD & STERLING","Asian",1.49061995373934
"R814D - UMSTEAD & STERLING","Black",6.98947379704739
"R814D - UMSTEAD & STERLING","Hispanic",6.77012595309004
"R814D - UMSTEAD & STERLING","White",69.30747331
"R814E - FIELDSTONE","Asian",2.978160159
"R814E - FIELDSTONE","Black",3.904698875
"R814E - FIELDSTONE","Hispanic",3.37524818
"R814E - FIELDSTONE","White",83.38848445
"R814F - HAVENHILL","Asian",1.085141903
"R814F - HAVENHILL","Black",9.18196995
"R814F - HAVENHILL","Hispanic",0.667779633
"R814F - HAVENHILL","White",76.79465776
"R814G - PLACID VALLEY","Asian",0
"R814G - PLACID VALLEY","Black",0
"R814G - PLACID VALLEY","Hispanic",9.262166405
"R814G - PLACID VALLEY","White",62.95133438
"R814H - CABESMILL","Asian",8.769230769
"R814H - CABESMILL","Black",16
"R814H - CABESMILL","Hispanic",3.846153846
"R814H - CABESMILL","White",69.84615385
"R814I - MARYWOOD","Asian",2.978160159
"R814I - MARYWOOD","Black",3.904698875
"R814I - MARYWOOD","Hispanic",3.37524818
"R814I - MARYWOOD","White",83.38848445
"R815A - AUTUMN RIDGE","Asian",0.420671750942731
"R815A - AUTUMN RIDGE","Black",38.1014933770484
"R815A - AUTUMN RIDGE","Hispanic",4.34110693575771
"R815A - AUTUMN RIDGE","White",50.9892507455066
"R815B - GREY MOSS","Asian",0.926340648902439
"R815B - GREY MOSS","Black",13.1123966948374
"R815B - GREY MOSS","Hispanic",1.6828260956748
"R815B - GREY MOSS","White",72.1229342011789
"R815C - RASTILLE LANE","Asian",0
"R815C - RASTILLE LANE","Black",56.41025641
"R815C - RASTILLE LANE","Hispanic",6.666666667
"R815C - RASTILLE LANE","White",34.65201465
"R815D - CREEKSIDE","Asian",0
"R815D - CREEKSIDE","Black",24.79240807
"R815D - CREEKSIDE","Hispanic",13.04863582
"R815D - CREEKSIDE","White",60.26097272
"R815E - WOODHAVEN","Asian",0
"R815E - WOODHAVEN","Black",49.60784314
"R815E - WOODHAVEN","Hispanic",0
"R815E - WOODHAVEN","White",35.68627451
"R815F - LEBANON ACRES","Asian",0
"R815F - LEBANON ACRES","Black",31.1282638325532
"R815F - LEBANON ACRES","Hispanic",9.71706922765957
"R815F - LEBANON ACRES","White",53.9865816876596
"R815G - FITZFORD ESTATE","Asian",0
"R815G - FITZFORD ESTATE","Black",24.79240807
"R815G - FITZFORD ESTATE","Hispanic",13.04863582
"R815G - FITZFORD ESTATE","White",60.26097272
"R816A - OAKRIDGE","Asian",0
"R816A - OAKRIDGE","Black",49.60784314
"R816A - OAKRIDGE","Hispanic",0
"R816A - OAKRIDGE","White",35.68627451
"R816B - HARDSCRABBLE PLANTATION","Asian",0.107424101436567
"R816B - HARDSCRABBLE PLANTATION","Black",6.29844745324629
"R816B - HARDSCRABBLE PLANTATION","Hispanic",0
"R816B - HARDSCRABBLE PLANTATION","White",87.1756995808955
"R816C - LEBANON","Asian",0.616139278044115
"R816C - LEBANON","Black",23.0510761068131
"R816C - LEBANON","Hispanic",10.2438713905199
"R816C - LEBANON","White",62.4787700716091
"R816D - OAK FOREST","Asian",0.117508813
"R816D - OAK FOREST","Black",2.23266745
"R816D - OAK FOREST","Hispanic",0
"R816D - OAK FOREST","White",92.00940071
"R816E - CANTERBURY","Asian",5.368289638
"R816E - CANTERBURY","Black",21.47315855
"R816E - CANTERBURY","Hispanic",2.684144819
"R816E - CANTERBURY","White",69.60049938
"R816F - WILLIOW HILL","Asian",0
"R816F - WILLIOW HILL","Black",56.41025641
"R816F - WILLIOW HILL","Hispanic",6.666666667
"R816F - WILLIOW HILL","White",34.65201465
"R816H - R816H    HIGHLAND VIEW 81, LLC    THE VIEW","Asian",0
"R816H - R816H    HIGHLAND VIEW 81, LLC    THE VIEW","Black",56.41025641
"R816H - R816H    HIGHLAND VIEW 81, LLC    THE VIEW","Hispanic",6.666666667
"R816H - R816H    HIGHLAND VIEW 81, LLC    THE VIEW","White",34.65201465
"R817A - LOWELL VALLEY","Asian",0
"R817A - LOWELL VALLEY","Black",2.479338843
"R817A - LOWELL VALLEY","Hispanic",0
"R817A - LOWELL VALLEY","White",91.94214876
"R817B - NORTH FORK","Asian",0
"R817B - NORTH FORK","Black",2.479338843
"R817B - NORTH FORK","Hispanic",0
"R817B - NORTH FORK","White",91.94214876
"R817D - VISTA RIO","Asian",0
"R817D - VISTA RIO","Black",2.479338843
"R817D - VISTA RIO","Hispanic",0
"R817D - VISTA RIO","White",91.94214876
"R817E - FOX DEN","Asian",0.117508813
"R817E - FOX DEN","Black",2.23266745
"R817E - FOX DEN","Hispanic",0
"R817E - FOX DEN","White",92.00940071
"R818A - PEARSE WYND","Asian",0
"R818A - PEARSE WYND","Black",2.479338843
"R818A - PEARSE WYND","Hispanic",0
"R818A - PEARSE WYND","White",91.94214876
"R818B - BECKY DR","Asian",0
"R818B - BECKY DR","Black",2.479338843
"R818B - BECKY DR","Hispanic",0
"R818B - BECKY DR","White",91.94214876
"R818C - POLARIS DR","Asian",0
"R818C - POLARIS DR","Black",2.479338843
"R818C - POLARIS DR","Hispanic",0
"R818C - POLARIS DR","White",91.94214876
"R820A - ARCHDALE AND ROXBORO","Asian",0.193477118160975
"R820A - ARCHDALE AND ROXBORO","Black",59.2490428770244
"R820A - ARCHDALE AND ROXBORO","Hispanic",7.26819306783904
"R820A - ARCHDALE AND ROXBORO","White",30.0622622656903
"R820B - FORESTWOOD HEIGHTS","Asian",0.00235194080563381
"R820B - FORESTWOOD HEIGHTS","Black",87.2910005516901
"R820B - FORESTWOOD HEIGHTS","Hispanic",6.4312862977493
"R820B - FORESTWOOD HEIGHTS","White",2.39360862187606
"R820C - FISHER HEIGHTS","Asian",0
"R820C - FISHER HEIGHTS","Black",87.47680891
"R820C - FISHER HEIGHTS","Hispanic",6.307977737
"R820C - FISHER HEIGHTS","White",2.319109462
"R820D - FAYETTEVILLE AND HOMELAND","Asian",0
"R820D - FAYETTEVILLE AND HOMELAND","Black",71.7813120124324
"R820D - FAYETTEVILLE AND HOMELAND","Hispanic",16.3672834540541
"R820D - FAYETTEVILLE AND HOMELAND","White",5.17470564713514
"R820E - PARKSIDE","Asian",1.809210526
"R820E - PARKSIDE","Black",12.17105263
"R820E - PARKSIDE","Hispanic",3.536184211
"R820E - PARKSIDE","White",67.26973684
"R820F - PRESIDENTIAL","Asian",0.457948118996631
"R820F - PRESIDENTIAL","Black",63.5920755947811
"R820F - PRESIDENTIAL","Hispanic",19.6987097290707
"R820F - PRESIDENTIAL","White",13.3869873644343
"R820G - RES SOUTH OF NCCU","Asian",5.72638030930345
"R820G - RES SOUTH OF NCCU","Black",54.7423580314483
"R820G - RES SOUTH OF NCCU","Hispanic",11.7528866141471
"R820G - RES SOUTH OF NCCU","White",23.1249383199632
"R820H - FOREST HILLS","Asian",2.77385800967839
"R820H - FOREST HILLS","Black",11.2117301630653
"R820H - FOREST HILLS","Hispanic",4.66996245676884
"R820H - FOREST HILLS","White",74.1163172307538
"R821A - SOUTHSIDE NEW CONSTR","Asian",5.71610586630415
"R821A - SOUTHSIDE NEW CONSTR","Black",43.9244282033641
"R821A - SOUTHSIDE NEW CONSTR","Hispanic",16.828269231659
"R821A - SOUTHSIDE NEW CONSTR","White",27.821038098341
"R821B - SOUTHSIDE","Asian",1.40756345989426
"R821B - SOUTHSIDE","Black",53.7658776047432
"R821B - SOUTHSIDE","Hispanic",17.7093008763474
"R821B - SOUTHSIDE","White",20.1669656185196
"R821C - ROSELAND AVE","Asian",6.64128763005028
"R821C - ROSELAND AVE","Black",11.1447707707821
"R821C - ROSELAND AVE","Hispanic",0.837918146307263
"R821C - ROSELAND AVE","White",68.3683249254749
"R821D - LAKEWOOD","Asian",5.31911862964848
"R821D - LAKEWOOD","Black",38.1571789409091
"R821D - LAKEWOOD","Hispanic",14.408252648699
"R821D - LAKEWOOD","White",39.3855742501414
"R821E - W CHAPEL HILL RD","Asian",2.24849344831235
"R821E - W CHAPEL HILL RD","Black",36.2372767564569
"R821E - W CHAPEL HILL RD","Hispanic",6.35155517426574
"R821E - W CHAPEL HILL RD","White",50.8267325302331
"R821G - ORCHARD PARK","Asian",3.357314149
"R821G - ORCHARD PARK","Black",10.6314948
"R821G - ORCHARD PARK","Hispanic",5.355715428
"R821G - ORCHARD PARK","White",78.25739408
"R822A - TRINITY PARK","Asian",3.17062964944862
"R822A - TRINITY PARK","Black",6.61619882554386
"R822A - TRINITY PARK","Hispanic",13.9495412562381
"R822A - TRINITY PARK","White",69.3909430738847
"R822B - TYLER CT","Asian",0.50547599
"R822B - TYLER CT","Black",3.201347936
"R822B - TYLER CT","Hispanic",25.27379949
"R822B - TYLER CT","White",68.32350463
"R822C - TRINITY HEIGHTS","Asian",0.616740088
"R822C - TRINITY HEIGHTS","Black",0.176211454
"R822C - TRINITY HEIGHTS","Hispanic",8.986784141
"R822C - TRINITY HEIGHTS","White",72.95154185
"R822D - WALL TOWN","Asian",0.656817185282209
"R822D - WALL TOWN","Black",34.2242162248712
"R822D - WALL TOWN","Hispanic",8.95302215406136
"R822D - WALL TOWN","White",48.9793202411043
"R822E - OLD W DURHAM","Asian",10.79755968925
"R822E - OLD W DURHAM","Black",5.26405399456666
"R822E - OLD W DURHAM","Hispanic",9.01405183480166
"R822E - OLD W DURHAM","White",66.1975700596667
"R822F - WATTS HILLANDALE","Asian",2.83881155326563
"R822F - WATTS HILLANDALE","Black",4.58801786166406
"R822F - WATTS HILLANDALE","Hispanic",10.8316928225391
"R822F - WATTS HILLANDALE","White",78.4798150010938
"R822G - BROAD ACRES","Asian",1.54148628985039
"R822G - BROAD ACRES","Black",22.7880685226929
"R822G - BROAD ACRES","Hispanic",19.1823074406299
"R822G - BROAD ACRES","White",50.2348249755905
"R822H - WARREN PARK","Asian",2.02251289120792
"R822H - WARREN PARK","Black",0.767290511920792
"R822H - WARREN PARK","Hispanic",10.4847513571782
"R822H - WARREN PARK","White",85.3751638862376
"R822I - I-85 & BROAD NE","Asian",0.392655991536408
"R822I - I-85 & BROAD NE","Black",19.822951204682
"R822I - I-85 & BROAD NE","Hispanic",15.3122596777767
"R822I - I-85 & BROAD NE","White",60.7346297991262
"R822J - HACKNEY","Asian",0.956521739
"R822J - HACKNEY","Black",38.52173913
"R822J - HACKNEY","Hispanic",19.91304348
"R822J - HACKNEY","White",33.13043478
"R822K - CLUB AND WASHINGTON","Asian",0.956521739
"R822K - CLUB AND WASHINGTON","Black",38.52173913
"R822K - CLUB AND WASHINGTON","Hispanic",19.91304348
"R822K - CLUB AND WASHINGTON","White",33.13043478
"R823A - PEPPERTREE","Asian",1.007751938
"R823A - PEPPERTREE","Black",59.45736434
"R823A - PEPPERTREE","Hispanic",16.97674419
"R823A - PEPPERTREE","White",21.62790698
"R823B - ROXBORO STADIUM DUKE HUMS","Asian",1.38296371655095
"R823B - ROXBORO STADIUM DUKE HUMS","Black",34.1509034312805
"R823B - ROXBORO STADIUM DUKE HUMS","Hispanic",21.7554521680974
"R823B - ROXBORO STADIUM DUKE HUMS","White",39.2793301665789
"R823C - VILLAGE GREEN","Asian",0.0445190169026551
"R823C - VILLAGE GREEN","Black",11.6696029818879
"R823C - VILLAGE GREEN","Hispanic",11.9901479160177
"R823C - VILLAGE GREEN","White",46.9868383880826
"R823D - SCARESDALE","Asian",1.077996195
"R823D - SCARESDALE","Black",21.68674699
"R823D - SCARESDALE","Hispanic",36.08116677
"R823D - SCARESDALE","White",41.15409004
"R823F - LAURAL VILLAGE","Asian",13.48614072
"R823F - LAURAL VILLAGE","Black",55.97014925
"R823F - LAURAL VILLAGE","Hispanic",19.29637527
"R823F - LAURAL VILLAGE","White",8.475479744
"R823G - CRYSTAL MEADOWS","Asian",1.80358964287215
"R823G - CRYSTAL MEADOWS","Black",34.3526658442466
"R823G - CRYSTAL MEADOWS","Hispanic",26.2015317265297
"R823G - CRYSTAL MEADOWS","White",36.6622885294795
"R823H - GUESS RD. NORTH OF 85","Asian",1.03553530078788
"R823H - GUESS RD. NORTH OF 85","Black",39.9536969086364
"R823H - GUESS RD. NORTH OF 85","Hispanic",26.1187081025758
"R823H - GUESS RD. NORTH OF 85","White",32.3261774606061
"R823K - ROXBORO STADIUM DUKE HUMS","Asian",0
"R823K - ROXBORO STADIUM DUKE HUMS","Black",23.3685519
"R823K - ROXBORO STADIUM DUKE HUMS","Hispanic",28.40273462
"R823K - ROXBORO STADIUM DUKE HUMS","White",46.55065258
"R824A - OLD FARM","Asian",2.68467014419005
"R824A - OLD FARM","Black",58.7567663702263
"R824A - OLD FARM","Hispanic",23.0001382074751
"R824A - OLD FARM","White",13.5525634896742
"R824B - RIVER OAKS","Asian",0
"R824B - RIVER OAKS","Black",61.07544141
"R824B - RIVER OAKS","Hispanic",3.451043339
"R824B - RIVER OAKS","White",28.81219904
"R824C - STEPHENS WOODS","Asian",0.763953679768422
"R824C - STEPHENS WOODS","Black",43.4306020550526
"R824C - STEPHENS WOODS","Hispanic",0
"R824C - STEPHENS WOODS","White",48.3361505935789
"R824D - LATTA WOODS","Asian",0
"R824D - LATTA WOODS","Black",33.20407174
"R824D - LATTA WOODS","Hispanic",1.793504605
"R824D - LATTA WOODS","White",58.84634028
"R824E - LATTA ROAD","Asian",0.0399733378158884
"R824E - LATTA ROAD","Black",12.7173477512245
"R824E - LATTA ROAD","Hispanic",11.3827699139534
"R824E - LATTA ROAD","White",66.1358791704666
"R824F - WELLINGTON","Asian",0
"R824F - WELLINGTON","Black",1.925254813
"R824F - WELLINGTON","Hispanic",32.27633069
"R824F - WELLINGTON","White",61.49490374
"R824G - CANDLEWICK","Asian",7.95638103769231
"R824G - CANDLEWICK","Black",47.3867021273077
"R824G - CANDLEWICK","Hispanic",15.262395143796
"R824G - CANDLEWICK","White",25.1549591829666
"R824H - HORTON HILLS","Asian",6.607142857
"R824H - HORTON HILLS","Black",48.48214286
"R824H - HORTON HILLS","Hispanic",13.125
"R824H - HORTON HILLS","White",25.625
"R824I - TANGLEWOOD","Asian",0.958627649
"R824I - TANGLEWOOD","Black",42.83551968
"R824I - TANGLEWOOD","Hispanic",18.56710394
"R824I - TANGLEWOOD","White",36.02421796
"R824J - ARGONNE HILLS","Asian",0.508241758230769
"R824J - ARGONNE HILLS","Black",26.9297246876923
"R824J - ARGONNE HILLS","Hispanic",12.7331859323077
"R824J - ARGONNE HILLS","White",57.7506684523077
"R825A - ST ANDREWS CT","Asian",5.368289638
"R825A - ST ANDREWS CT","Black",21.47315855
"R825A - ST ANDREWS CT","Hispanic",2.684144819
"R825A - ST ANDREWS CT","White",69.60049938
"R825B - ASHFIELD PLACE","Asian",2.74882300740964
"R825B - ASHFIELD PLACE","Black",18.5961681541566
"R825B - ASHFIELD PLACE","Hispanic",1.60130064048193
"R825B - ASHFIELD PLACE","White",70.5379932661446
"R825C - MADISON GLEN","Asian",0
"R825C - MADISON GLEN","Black",33.20407174
"R825C - MADISON GLEN","Hispanic",1.793504605
"R825C - MADISON GLEN","White",58.84634028
"R825D - LEBANON","Asian",0
"R825D - LEBANON","Black",33.20407174
"R825D - LEBANON","Hispanic",1.793504605
"R825D - LEBANON","White",58.84634028
"R825D - WALSENBURG","Asian",0
"R825D - WALSENBURG","Black",33.20407174
"R825D - WALSENBURG","Hispanic",1.793504605
"R825D - WALSENBURG","White",58.84634028
"R825E - LAKEVIEW","Asian",5.27573292010345
"R825E - LAKEVIEW","Black",21.6754156739655
"R825E - LAKEVIEW","Hispanic",2.66878895324138
"R825E - LAKEVIEW","White",69.4150828437931
"R825F - HUNTINGTON VALLEY","Asian",0
"R825F - HUNTINGTON VALLEY","Black",33.20407174
"R825F - HUNTINGTON VALLEY","Hispanic",1.793504605
"R825F - HUNTINGTON VALLEY","White",58.84634028
"R825G - NORTHERN WAY","Asian",0
"R825G - NORTHERN WAY","Black",49.31818182
"R825G - NORTHERN WAY","Hispanic",0
"R825G - NORTHERN WAY","White",42.95454545
"R825H - NORTHERN HS RESIDENTIAL","Asian",9.75663929453776
"R825H - NORTHERN HS RESIDENTIAL","Black",20.2424479175831
"R825H - NORTHERN HS RESIDENTIAL","Hispanic",0
"R825H - NORTHERN HS RESIDENTIAL","White",69.8345763809366
"R825I - NORTHERN HS CITY","Asian",0.211487905521127
"R825I - NORTHERN HS CITY","Black",48.1436898269366
"R825I - NORTHERN HS CITY","Hispanic",0.133667171580986
"R825I - NORTHERN HS CITY","White",43.8965866377817
"R826A - EPPERSON DR","Asian",0
"R826A - EPPERSON DR","Black",7.092198582
"R826A - EPPERSON DR","Hispanic",22.16312057
"R826A - EPPERSON DR","White",70.65602837
"R826B - EADEN LAKES","Asian",0
"R826B - EADEN LAKES","Black",7.092198582
"R826B - EADEN LAKES","Hispanic",22.16312057
"R826B - EADEN LAKES","White",70.65602837
"R826C - ROYAL OAKS DR","Asian",0
"R826C - ROYAL OAKS DR","Black",11.1969112
"R826C - ROYAL OAKS DR","Hispanic",0
"R826C - ROYAL OAKS DR","White",82.04633205
"R826D - ROUGEMONT SOUTH","Asian",0.521077283392858
"R826D - ROUGEMONT SOUTH","Black",10.2682844437679
"R826D - ROUGEMONT SOUTH","Hispanic",3.40624325241071
"R826D - ROUGEMONT SOUTH","White",79.4393126823214
"R827A - BAHAMA RUAL","Asian",1.06918480695982
"R827A - BAHAMA RUAL","Black",24.6703893342545
"R827A - BAHAMA RUAL","Hispanic",5.58362651943006
"R827A - BAHAMA RUAL","White",67.4230952373809
"R827A - ROUGEMONT","Asian",0
"R827A - ROUGEMONT","Black",2.479338843
"R827A - ROUGEMONT","Hispanic",0
"R827A - ROUGEMONT","White",91.94214876
"R829B - SUMMERWIND FARM","Asian",0
"R829B - SUMMERWIND FARM","Black",34.18874172
"R829B - SUMMERWIND FARM","Hispanic",8.443708609
"R829B - SUMMERWIND FARM","White",57.36754967
"R829C - LAKEWINDS","Asian",0
"R829C - LAKEWINDS","Black",34.18874172
"R829C - LAKEWINDS","Hispanic",8.443708609
"R829C - LAKEWINDS","White",57.36754967
"R830A - KIRBY ST","Asian",2.423018677
"R830A - KIRBY ST","Black",49.01564866
"R830A - KIRBY ST","Hispanic",30.18677436
"R830A - KIRBY ST","White",17.74356386
"R830B - EMORYWOOD ESTATES","Asian",2.40595516519014
"R830B - EMORYWOOD ESTATES","Black",49.3449317223944
"R830B - EMORYWOOD ESTATES","Hispanic",29.9741914419718
"R830B - EMORYWOOD ESTATES","White",17.6483708502958
"R830C - RESIDENTIAL","Asian",21.79824561
"R830C - RESIDENTIAL","Black",39.69298246
"R830C - RESIDENTIAL","Hispanic",0
"R830C - RESIDENTIAL","White",37.93859649
"R830D - RUSTIC OAKS","Asian",21.79824561
"R830D - RUSTIC OAKS","Black",39.69298246
"R830D - RUSTIC OAKS","Hispanic",0
"R830D - RUSTIC OAKS","White",37.93859649
"R830E - DELRAY ST","Asian",0
"R830E - DELRAY ST","Black",71.97164948
"R830E - DELRAY ST","Hispanic",16.36597938
"R830E - DELRAY ST","White",4.961340206
"R830F - ALSON AND NIXON","Asian",1.10822503479352
"R830F - ALSON AND NIXON","Black",65.8288744005972
"R830F - ALSON AND NIXON","Hispanic",22.1948160966954
"R830F - ALSON AND NIXON","White",4.61202202253138
"R830G - HABITATE HAY DEVELOPMENT","Asian",0.399178276500001
"R830G - HABITATE HAY DEVELOPMENT","Black",68.7835453327796
"R830G - HABITATE HAY DEVELOPMENT","Hispanic",18.6386179461431
"R830G - HABITATE HAY DEVELOPMENT","White",11.5057874066447
"R830H - SOUTHEAST PARK","Asian",2.423018677
"R830H - SOUTHEAST PARK","Black",49.01564866
"R830H - SOUTHEAST PARK","Hispanic",30.18677436
"R830H - SOUTHEAST PARK","White",17.74356386
"R830I - TOWNES AT COURTNEY CREEK","Asian",2.423018677
"R830I - TOWNES AT COURTNEY CREEK","Black",49.01564866
"R830I - TOWNES AT COURTNEY CREEK","Hispanic",30.18677436
"R830I - TOWNES AT COURTNEY CREEK","White",17.74356386
"R830L - ALSON AND NIXON","Asian",1.599654129
"R830L - ALSON AND NIXON","Black",63.20795504
"R830L - ALSON AND NIXON","Hispanic",24.85948984
"R830L - ALSON AND NIXON","White",4.193687851
"R830S - HABITATE HAY DEVELOPMENT","Asian",0
"R830S - HABITATE HAY DEVELOPMENT","Black",68.12891674
"R830S - HABITATE HAY DEVELOPMENT","Hispanic",19.06893465
"R830S - HABITATE HAY DEVELOPMENT","White",12.08594449
"R831A - DURHAM COTTON MANUF","Asian",0
"R831A - DURHAM COTTON MANUF","Black",71.6644347334241
"R831A - DURHAM COTTON MANUF","Hispanic",15.0495852245914
"R831A - DURHAM COTTON MANUF","White",13.2859800402218
"R831B - MAIN & ELM","Asian",2.920723227
"R831B - MAIN & ELM","Black",65.92489569
"R831B - MAIN & ELM","Hispanic",12.3783032
"R831B - MAIN & ELM","White",17.52433936
"R831C - OLD EAST DURHAM","Asian",1.73974207287785
"R831C - OLD EAST DURHAM","Black",32.4846357976002
"R831C - OLD EAST DURHAM","Hispanic",37.8235875873103
"R831C - OLD EAST DURHAM","White",25.3239943475114
"R831E - HARVARD AND MIAMI RES","Asian",1.35177899386709
"R831E - HARVARD AND MIAMI RES","Black",41.9822757363924
"R831E - HARVARD AND MIAMI RES","Hispanic",38.4846396444937
"R831E - HARVARD AND MIAMI RES","White",15.3138462866456
"R831F - WELLONS VILLAGE","Asian",0
"R831F - WELLONS VILLAGE","Black",32.5069491139649
"R831F - WELLONS VILLAGE","Hispanic",49.1748227904561
"R831F - WELLONS VILLAGE","White",5.039567697
"R831G - CHEEK AND ROBINHOOD","Asian",0.995059985986239
"R831G - CHEEK AND ROBINHOOD","Black",29.4910620648165
"R831G - CHEEK AND ROBINHOOD","Hispanic",45.5479578727523
"R831G - CHEEK AND ROBINHOOD","White",11.9348274423349
"R831H - CLEVELAND HOLLOWAY","Asian",0.766808803447718
"R831H - CLEVELAND HOLLOWAY","Black",49.7802661126303
"R831H - CLEVELAND HOLLOWAY","Hispanic",22.2556691762769
"R831H - CLEVELAND HOLLOWAY","White",21.8947768012165
"R831I - CAMBRIDGE VILLAGE","Asian",0
"R831I - CAMBRIDGE VILLAGE","Black",27.55787901
"R831I - CAMBRIDGE VILLAGE","Hispanic",48.24495892
"R831I - CAMBRIDGE VILLAGE","White",9.036594473
"R831J - ANGIER AVENUE","Asian",1.959459459
"R831J - ANGIER AVENUE","Black",50.67567568
"R831J - ANGIER AVENUE","Hispanic",28.17567568
"R831J - ANGIER AVENUE","White",16.28378378
"R832A - CAMDEN & AVONDALE","Asian",6.472196901
"R832A - CAMDEN & AVONDALE","Black",21.14858706
"R832A - CAMDEN & AVONDALE","Hispanic",19.4165907
"R832A - CAMDEN & AVONDALE","White",39.28896992
"R832B - DUKE PARK","Asian",4.57714069898167
"R832B - DUKE PARK","Black",11.1195994867047
"R832B - DUKE PARK","Hispanic",17.0069463748636
"R832B - DUKE PARK","White",61.0079181240122
"R832C - OLD N DURHAM","Asian",1.64442280201548
"R832C - OLD N DURHAM","Black",24.3522394551827
"R832C - OLD N DURHAM","Hispanic",23.570794591308
"R832C - OLD N DURHAM","White",47.3393963041176
"R832D - GLENBROOK","Asian",0
"R832D - GLENBROOK","Black",79.0639575985714
"R832D - GLENBROOK","Hispanic",6.91059032571428
"R832D - GLENBROOK","White",9.06101570857142
"R832E - NE ROXBORO & I-85","Asian",1.93558325484396
"R832E - NE ROXBORO & I-85","Black",29.3490427587611
"R832E - NE ROXBORO & I-85","Hispanic",8.22568440799502
"R832E - NE ROXBORO & I-85","White",55.4687976531986
"R832F - CLUB & DEARBORN","Asian",0.0426599897248804
"R832F - CLUB & DEARBORN","Black",51.9191582545694
"R832F - CLUB & DEARBORN","Hispanic",27.0328151843541
"R832F - CLUB & DEARBORN","White",12.7731179286388
"R832G - NORTH AND GEER","Asian",2.95482295441667
"R832G - NORTH AND GEER","Black",11.4938764939167
"R832G - NORTH AND GEER","Hispanic",8.5541310545
"R832G - NORTH AND GEER","White",71.00538351
"R832H","Asian",0
"R832H","Black",34.77633478
"R832H","Hispanic",32.53968254
"R832H","White",30.08658009
"R833A - STRATTON PARK","Asian",1.660735469
"R833A - STRATTON PARK","Black",68.56465006
"R833A - STRATTON PARK","Hispanic",26.09727165
"R833A - STRATTON PARK","White",3.677342823
"R833B - CROWN POINTE","Asian",0.043821209
"R833B - CROWN POINTE","Black",54.99561788
"R833B - CROWN POINTE","Hispanic",14.59246275
"R833B - CROWN POINTE","White",24.40841367
"R833C - OLD OXFORD AND DEARBORN","Asian",0.113314273924706
"R833C - OLD OXFORD AND DEARBORN","Black",65.2583266618588
"R833C - OLD OXFORD AND DEARBORN","Hispanic",23.3413808913647
"R833C - OLD OXFORD AND DEARBORN","White",2.48420370519294
"R833D - OXFORD COMMONS RESIDENTAL","Asian",3.57031396313513
"R833D - OXFORD COMMONS RESIDENTAL","Black",46.5763685172973
"R833D - OXFORD COMMONS RESIDENTAL","Hispanic",29.7477863856757
"R833D - OXFORD COMMONS RESIDENTAL","White",12.6567362490541
"R833E - SUMMER MEADOW","Asian",2.077431539
"R833E - SUMMER MEADOW","Black",60.90651558
"R833E - SUMMER MEADOW","Hispanic",16.52502361
"R833E - SUMMER MEADOW","White",13.78659112
"R833G - THE VILLAGES","Asian",1.245640259
"R833G - THE VILLAGES","Black",75.08719482
"R833G - THE VILLAGES","Hispanic",19.03338316
"R833G - THE VILLAGES","White",2.939711011
"R833H - DENFIELD AND MONK","Asian",0.412267690397261
"R833H - DENFIELD AND MONK","Black",83.445848729863
